,scaled_sci,user,friend
17116,703077,CYM,LCA
17117,20065,CYM,LKA
17118,11357,CYM,LBR
17119,895,CYM,LSO
17120,2358,CYM,LTU
17121,31282,CYM,LUX
17122,3450,CYM,LVA
17123,345,CYM,LBY
17124,792,CYM,MAR
17125,1152,CYM,MDA
17126,5722,CYM,MNE
17127,2205,CYM,MDG
17128,4210,CYM,MKD
17129,1076,CYM,MLI
17130,289,CYM,MMR
17131,458,CYM,MNG
17132,26727,CYM,MAC
17133,16507,CYM,MTQ
17134,574,CYM,MRT
17135,46435,CYM,MLT
17136,28595,CYM,MUS
17137,31625,CYM,MDV
17138,1947,CYM,MWI
17139,2612,CYM,MEX
17140,1860,CYM,MYS
17141,1777,CYM,MOZ
17142,12211,CYM,NULL
17143,2185,CYM,NCL
17144,1666,CYM,NER
17145,5017,CYM,NGA
17146,191032,CYM,NIC
17147,8826,CYM,NLD
17148,7531,CYM,NOR
17149,21320,CYM,NPL
17150,44988,CYM,NZL
17151,11967,CYM,OMN
17152,27785,CYM,PAN
17153,3881,CYM,PER
17154,2963,CYM,PYF
17155,3504,CYM,PNG
17156,54998,CYM,PHL
17157,721,CYM,PAK
17158,1472,CYM,POL
17159,9949,CYM,PRI
17160,5413,CYM,PRT
17161,1700,CYM,PRY
17162,34303,CYM,QAT
17163,1395,CYM,REU
17164,5227,CYM,ROU
17165,10078,CYM,SRB
17166,1439,CYM,RWA
17167,8869,CYM,SAU
17168,5183,CYM,SLB
17169,47207,CYM,SYC
17170,6205,CYM,SWE
17171,18826,CYM,SGP
17172,7747,CYM,SVN
17173,4195,CYM,SVK
17174,8193,CYM,SLE
17175,2425,CYM,SEN
17176,60476,CYM,SUR
17177,6257,CYM,STP
17178,3331,CYM,SLV
17179,5658,CYM,SWZ
17180,480,CYM,TCD
17181,2343,CYM,TGO
17182,972,CYM,THA
17183,284,CYM,TJK
17184,860,CYM,TLS
17185,989,CYM,TUN
17186,4596,CYM,TON
17187,1018,CYM,TUR
17188,377258,CYM,TTO
17189,2471,CYM,TWN
17190,3165,CYM,TZA
17191,1202,CYM,UKR
17192,6781,CYM,UGA
17193,44214,CYM,USA
17194,3659,CYM,URY
17195,855,CYM,UZB
17196,601754,CYM,VCT
17197,314,CYM,VNM
17198,8157,CYM,VUT
17199,6281,CYM,WSM
17200,808,CYM,XKX
17201,982,CYM,MYT
17202,18797,CYM,ZAF
17203,3865,CYM,ZMB
17204,44026,CYM,ZWE
17205,2306,KAZ,ARE
17206,371,KAZ,ATG
17207,1713,KAZ,ALB
17208,8515,KAZ,ARM
17209,506,KAZ,AGO
17210,312,KAZ,ARG
17211,1336,KAZ,AUT
17212,429,KAZ,AUS
17213,691,KAZ,ABW
17214,19147,KAZ,AZE
17215,592,KAZ,BIH
17216,271,KAZ,BRB
17217,393,KAZ,BGD
17218,762,KAZ,BEL
17219,586,KAZ,BFA
17220,2453,KAZ,BGR
17221,925,KAZ,BHR
17222,465,KAZ,BDI
17223,2649,KAZ,BEN
17224,525,KAZ,BRN
17225,178,KAZ,BOL
17226,198,KAZ,BRA
17227,379,KAZ,BHS
17228,289,KAZ,BTN
17229,195,KAZ,BWA
17230,13806,KAZ,BLR
17231,272,KAZ,BLZ
17232,786,KAZ,CAN
17233,671,KAZ,COD
17234,862,KAZ,CAF
17235,676,KAZ,COG
17236,1459,KAZ,CHE
17237,1057,KAZ,CIV
17238,186,KAZ,CHL
17239,920,KAZ,CMR
17240,278,KAZ,COL
17241,381,KAZ,CRI
17242,2182,KAZ,CPV
17243,336,KAZ,CUW
17244,6080,KAZ,CYP
17245,1659,KAZ,CZE
17246,1556,KAZ,DEU
17247,447,KAZ,DJI
17248,439,KAZ,DNK
17249,852,KAZ,DOM
17250,1207,KAZ,DZA
17251,261,KAZ,ECU
17252,3061,KAZ,EST
17253,918,KAZ,EGY
17254,658,KAZ,ESP
17255,397,KAZ,ETH
17256,794,KAZ,FIN
17257,272,KAZ,FJI
17258,150,KAZ,FSM
17259,540,KAZ,FRA
17260,522,KAZ,GAB
17261,717,KAZ,GBR
17262,446,KAZ,GRD
17263,7995,KAZ,GEO
17264,285,KAZ,GUF
17265,1409,KAZ,GHA
17266,4956,KAZ,GMB
17267,903,KAZ,GIN
17268,178,KAZ,GLP
17269,1744,KAZ,GNQ
17270,1303,KAZ,GRC
17271,165,KAZ,GTM
17272,271,KAZ,GUM
17273,2047,KAZ,GNB
17274,516,KAZ,GUY
17275,438,KAZ,HKG
17276,311,KAZ,HND
17277,703,KAZ,HRV
17278,564,KAZ,HTI
17279,1046,KAZ,HUN
17280,158,KAZ,IDN
17281,659,KAZ,IRL
17282,261,KAZ,IMN
17283,232,KAZ,IND
17284,589,KAZ,ISL
17285,857,KAZ,ITA
17286,247,KAZ,JEY
17287,636,KAZ,JAM
17288,965,KAZ,JOR
17289,346,KAZ,JPN
17290,910,KAZ,KEN
17291,130434,KAZ,KGZ
17292,162,KAZ,KHM
17293,117,KAZ,KIR
17294,273,KAZ,COM
17295,3599,KAZ,KOR
17296,748,KAZ,KWT
17297,590,KAZ,CYM
17298,2485548,KAZ,KAZ
17299,161,KAZ,LAO
17300,1268,KAZ,LBN
17301,582,KAZ,LCA
17302,461,KAZ,LKA
17303,2716,KAZ,LBR
17304,105,KAZ,LSO
17305,2664,KAZ,LTU
17306,1594,KAZ,LUX
17307,4885,KAZ,LVA
17308,566,KAZ,LBY
17309,1534,KAZ,MAR
17310,4108,KAZ,MDA
17311,3621,KAZ,MNE
17312,396,KAZ,MDG
17313,1635,KAZ,MKD
17314,674,KAZ,MLI
17315,83,KAZ,MMR
17316,60881,KAZ,MNG
17317,382,KAZ,MAC
17318,164,KAZ,MTQ
17319,622,KAZ,MRT
17320,1683,KAZ,MLT
17321,518,KAZ,MUS
17322,1767,KAZ,MDV
17323,377,KAZ,MWI
17324,260,KAZ,MEX
17325,370,KAZ,MYS
17326,528,KAZ,MOZ
17327,312,KAZ,NULL
17328,106,KAZ,NCL
17329,695,KAZ,NER
17330,857,KAZ,NGA
17331,369,KAZ,NIC
17332,745,KAZ,NLD
17333,657,KAZ,NOR
17334,164,KAZ,NPL
17335,584,KAZ,NZL
17336,908,KAZ,OMN
17337,291,KAZ,PAN
17338,203,KAZ,PER
17339,176,KAZ,PYF
17340,310,KAZ,PNG
17341,264,KAZ,PHL
17342,1001,KAZ,PAK
17343,870,KAZ,POL
17344,165,KAZ,PRI
17345,611,KAZ,PRT
17346,365,KAZ,PRY
17347,1400,KAZ,QAT
17348,134,KAZ,REU
17349,871,KAZ,ROU
17350,1444,KAZ,SRB
17351,536,KAZ,RWA
17352,752,KAZ,SAU
17353,277,KAZ,SLB
17354,1283,KAZ,SYC
17355,812,KAZ,SWE
17356,634,KAZ,SGP
17357,886,KAZ,SVN
17358,816,KAZ,SVK
17359,2637,KAZ,SLE
17360,1491,KAZ,SEN
17361,454,KAZ,SUR
17362,2211,KAZ,STP
17363,211,KAZ,SLV
17364,186,KAZ,SWZ
17365,539,KAZ,TCD
17366,1423,KAZ,TGO
17367,166,KAZ,THA
17368,44922,KAZ,TJK
17369,291,KAZ,TLS
17370,1399,KAZ,TUN
17371,194,KAZ,TON
17372,4636,KAZ,TUR
17373,457,KAZ,TTO
17374,153,KAZ,TWN
17375,643,KAZ,TZA
17376,9701,KAZ,UKR
17377,982,KAZ,UGA
17378,523,KAZ,USA
17379,295,KAZ,URY
17380,58068,KAZ,UZB
17381,365,KAZ,VCT
17382,111,KAZ,VNM
17383,138,KAZ,VUT
17384,140,KAZ,WSM
17385,4269,KAZ,XKX
17386,134,KAZ,MYT
17387,194,KAZ,ZAF
17388,417,KAZ,ZMB
17389,283,KAZ,ZWE
17390,1084,LAO,ARE
17391,202,LAO,ATG
17392,243,LAO,ALB
17393,96,LAO,ARM
17394,258,LAO,AGO
17395,104,LAO,ARG
17396,373,LAO,AUT
17397,3265,LAO,AUS
17398,204,LAO,ABW
17399,283,LAO,AZE
17400,106,LAO,BIH
17401,89,LAO,BRB
17402,812,LAO,BGD
17403,538,LAO,BEL
17404,386,LAO,BFA
17405,156,LAO,BGR
17406,1360,LAO,BHR
17407,239,LAO,BDI
17408,2245,LAO,BEN
17409,2635,LAO,BRN
17410,221,LAO,BOL
17411,110,LAO,BRA
17412,139,LAO,BHS
17413,1050,LAO,BTN
17414,138,LAO,BWA
17415,164,LAO,BLR
17416,142,LAO,BLZ
17417,1305,LAO,CAN
17418,228,LAO,COD
17419,255,LAO,CAF
17420,245,LAO,COG
17421,1097,LAO,CHE
17422,352,LAO,CIV
17423,77,LAO,CHL
17424,357,LAO,CMR
17425,142,LAO,COL
17426,175,LAO,CRI
17427,125,LAO,CPV
17428,112,LAO,CUW
17429,1358,LAO,CYP
17430,225,LAO,CZE
17431,555,LAO,DEU
17432,250,LAO,DJI
17433,344,LAO,DNK
17434,207,LAO,DOM
17435,241,LAO,DZA
17436,148,LAO,ECU
17437,95,LAO,EST
17438,202,LAO,EGY
17439,133,LAO,ESP
17440,240,LAO,ETH
17441,464,LAO,FIN
17442,242,LAO,FJI
17443,212,LAO,FSM
17444,1454,LAO,FRA
17445,252,LAO,GAB
17446,333,LAO,GBR
17447,206,LAO,GRD
17448,112,LAO,GEO
17449,17233,LAO,GUF
17450,3405,LAO,GHA
17451,626,LAO,GMB
17452,295,LAO,GIN
17453,1306,LAO,GLP
17454,351,LAO,GNQ
17455,160,LAO,GRC
17456,161,LAO,GTM
17457,469,LAO,GUM
17458,186,LAO,GNB
17459,202,LAO,GUY
17460,1456,LAO,HKG
17461,185,LAO,HND
17462,85,LAO,HRV
17463,256,LAO,HTI
17464,922,LAO,HUN
17465,750,LAO,IDN
17466,263,LAO,IRL
17467,372,LAO,IMN
17468,284,LAO,IND
17469,542,LAO,ISL
17470,305,LAO,ITA
17471,1321,LAO,JEY
17472,202,LAO,JAM
17473,178,LAO,JOR
17474,2861,LAO,JPN
17475,287,LAO,KEN
17476,266,LAO,KGZ
17477,27666,LAO,KHM
17478,260,LAO,KIR
17479,164,LAO,COM
17480,5113,LAO,KOR
17481,639,LAO,KWT
17482,256,LAO,CYM
17483,161,LAO,KAZ
17484,16006762,LAO,LAO
17485,268,LAO,LBN
17486,153,LAO,LCA
17487,691,LAO,LKA
17488,691,LAO,LBR
17489,152,LAO,LSO
17490,174,LAO,LTU
17491,1076,LAO,LUX
17492,121,LAO,LVA
17493,146,LAO,LBY
17494,456,LAO,MAR
17495,110,LAO,MDA
17496,205,LAO,MNE
17497,389,LAO,MDG
17498,194,LAO,MKD
17499,299,LAO,MLI
17500,10020,LAO,MMR
17501,1641,LAO,MNG
17502,2126,LAO,MAC
17503,452,LAO,MTQ
17504,215,LAO,MRT
17505,354,LAO,MLT
17506,271,LAO,MUS
17507,1230,LAO,MDV
17508,207,LAO,MWI
17509,127,LAO,MEX
17510,3163,LAO,MYS
17511,276,LAO,MOZ
17512,166,LAO,NULL
17513,356,LAO,NCL
17514,370,LAO,NER
17515,1917,LAO,NGA
17516,240,LAO,NIC
17517,345,LAO,NLD
17518,516,LAO,NOR
17519,592,LAO,NPL
17520,2489,LAO,NZL
17521,1030,LAO,OMN
17522,185,LAO,PAN
17523,205,LAO,PER
17524,211,LAO,PYF
17525,609,LAO,PNG
17526,876,LAO,PHL
17527,1249,LAO,PAK
17528,103,LAO,POL
17529,83,LAO,PRI
17530,159,LAO,PRT
17531,207,LAO,PRY
17532,896,LAO,QAT
17533,293,LAO,REU
17534,196,LAO,ROU
17535,176,LAO,SRB
17536,381,LAO,RWA
17537,608,LAO,SAU
17538,312,LAO,SLB
17539,343,LAO,SYC
17540,551,LAO,SWE
17541,3223,LAO,SGP
17542,115,LAO,SVN
17543,215,LAO,SVK
17544,763,LAO,SLE
17545,1318,LAO,SEN
17546,761,LAO,SUR
17547,320,LAO,STP
17548,169,LAO,SLV
17549,148,LAO,SWZ
17550,229,LAO,TCD
17551,953,LAO,TGO
17552,103255,LAO,THA
17553,519,LAO,TJK
17554,1239,LAO,TLS
17555,267,LAO,TUN
17556,389,LAO,TON
17557,404,LAO,TUR
17558,166,LAO,TTO
17559,1852,LAO,TWN
17560,331,LAO,TZA
17561,171,LAO,UKR
17562,383,LAO,UGA
17563,2475,LAO,USA
17564,91,LAO,URY
17565,402,LAO,UZB
17566,108,LAO,VCT
17567,16546,LAO,VNM
17568,258,LAO,VUT
17569,339,LAO,WSM
17570,141,LAO,XKX
17571,175,LAO,MYT
17572,107,LAO,ZAF
17573,314,LAO,ZMB
17574,175,LAO,ZWE
17575,85463,LBN,ARE
17576,9573,LBN,ATG
17577,1100,LBN,ALB
17578,30863,LBN,ARM
17579,5069,LBN,AGO
17580,789,LBN,ARG
17581,8423,LBN,AUT
17582,25219,LBN,AUS
17583,7065,LBN,ABW
17584,1359,LBN,AZE
17585,1165,LBN,BIH
17586,1260,LBN,BRB
17587,6005,LBN,BGD
17588,11278,LBN,BEL
17589,5297,LBN,BFA
17590,3140,LBN,BGR
17591,36976,LBN,BHR
17592,1204,LBN,BDI
17593,7805,LBN,BEN
17594,3541,LBN,BRN
17595,542,LBN,BOL
17596,1555,LBN,BRA
17597,2364,LBN,BHS
17598,278,LBN,BTN
17599,1116,LBN,BWA
17600,10491,LBN,BLR
17601,13485,LBN,BLZ
17602,22067,LBN,CAN
17603,6238,LBN,COD
17604,29660,LBN,CAF
17605,19429,LBN,COG
17606,14909,LBN,CHE
17607,23824,LBN,CIV
17608,761,LBN,CHL
17609,5454,LBN,CMR
17610,1139,LBN,COL
17611,1108,LBN,CRI
17612,2114,LBN,CPV
17613,12132,LBN,CUW
17614,49641,LBN,CYP
17615,1134,LBN,CZE
17616,20528,LBN,DEU
17617,7304,LBN,DJI
17618,13158,LBN,DNK
17619,1285,LBN,DOM
17620,6726,LBN,DZA
17621,713,LBN,ECU
17622,1224,LBN,EST
17623,17149,LBN,EGY
17624,2454,LBN,ESP
17625,113602,LBN,ETH
17626,2809,LBN,FIN
17627,911,LBN,FJI
17628,294,LBN,FSM
17629,11914,LBN,FRA
17630,37710,LBN,GAB
17631,4632,LBN,GBR
17632,3708,LBN,GRD
17633,2539,LBN,GEO
17634,13455,LBN,GUF
17635,13015,LBN,GHA
17636,17019,LBN,GMB
17637,10710,LBN,GIN
17638,8109,LBN,GLP
17639,64724,LBN,GNQ
17640,6488,LBN,GRC
17641,378,LBN,GTM
17642,1070,LBN,GUM
17643,5045,LBN,GNB
17644,705,LBN,GUY
17645,1762,LBN,HKG
17646,632,LBN,HND
17647,1134,LBN,HRV
17648,998,LBN,HTI
17649,1351,LBN,HUN
17650,560,LBN,IDN
17651,5023,LBN,IRL
17652,3963,LBN,IMN
17653,415,LBN,IND
17654,2424,LBN,ISL
17655,3315,LBN,ITA
17656,1775,LBN,JEY
17657,1021,LBN,JAM
17658,62405,LBN,JOR
17659,349,LBN,JPN
17660,8732,LBN,KEN
17661,700,LBN,KGZ
17662,687,LBN,KHM
17663,259,LBN,KIR
17664,1570,LBN,COM
17665,512,LBN,KOR
17666,77270,LBN,KWT
17667,7881,LBN,CYM
17668,1268,LBN,KAZ
17669,268,LBN,LAO
17670,11004535,LBN,LBN
17671,960,LBN,LCA
17672,3225,LBN,LKA
17673,26764,LBN,LBR
17674,475,LBN,LSO
17675,1956,LBN,LTU
17676,13052,LBN,LUX
17677,1118,LBN,LVA
17678,14355,LBN,LBY
17679,8708,LBN,MAR
17680,1519,LBN,MDA
17681,1794,LBN,MNE
17682,4569,LBN,MDG
17683,1275,LBN,MKD
17684,4537,LBN,MLI
17685,173,LBN,MMR
17686,262,LBN,MNG
17687,1914,LBN,MAC
17688,3946,LBN,MTQ
17689,7344,LBN,MRT
17690,10217,LBN,MLT
17691,2025,LBN,MUS
17692,7410,LBN,MDV
17693,1921,LBN,MWI
17694,550,LBN,MEX
17695,1938,LBN,MYS
17696,2864,LBN,MOZ
17697,1356,LBN,NULL
17698,1039,LBN,NCL
17699,6073,LBN,NER
17700,4173,LBN,NGA
17701,652,LBN,NIC
17702,6878,LBN,NLD
17703,8321,LBN,NOR
17704,1627,LBN,NPL
17705,1917,LBN,NZL
17706,28039,LBN,OMN
17707,2665,LBN,PAN
17708,431,LBN,PER
17709,991,LBN,PYF
17710,445,LBN,PNG
17711,4160,LBN,PHL
17712,1960,LBN,PAK
17713,726,LBN,POL
17714,879,LBN,PRI
17715,1465,LBN,PRT
17716,4226,LBN,PRY
17717,86676,LBN,QAT
17718,1247,LBN,REU
17719,2952,LBN,ROU
17720,2522,LBN,SRB
17721,1467,LBN,RWA
17722,42791,LBN,SAU
17723,298,LBN,SLB
17724,6415,LBN,SYC
17725,25526,LBN,SWE
17726,2065,LBN,SGP
17727,1094,LBN,SVN
17728,855,LBN,SVK
17729,46506,LBN,SLE
17730,5393,LBN,SEN
17731,1374,LBN,SUR
17732,7423,LBN,STP
17733,546,LBN,SLV
17734,840,LBN,SWZ
17735,5655,LBN,TCD
17736,16727,LBN,TGO
17737,291,LBN,THA
17738,761,LBN,TJK
17739,357,LBN,TLS
17740,11780,LBN,TUN
17741,436,LBN,TON
17742,21184,LBN,TUR
17743,1435,LBN,TTO
17744,287,LBN,TWN
17745,2420,LBN,TZA
17746,2691,LBN,UKR
17747,3226,LBN,UGA
17748,3804,LBN,USA
17749,838,LBN,URY
17750,708,LBN,UZB
17751,3763,LBN,VCT
17752,511,LBN,VNM
17753,284,LBN,VUT
17754,411,LBN,WSM
17755,1228,LBN,XKX
17756,1128,LBN,MYT
17757,3401,LBN,ZAF
17758,4879,LBN,ZMB
17759,816,LBN,ZWE
17760,3846,LCA,ARE
17761,6556735,LCA,ATG
17762,1196,LCA,ALB
17763,223,LCA,ARM
17764,4044,LCA,AGO
17765,628,LCA,ARG
17766,2326,LCA,AUT
17767,2274,LCA,AUS
17768,70389,LCA,ABW
17769,255,LCA,AZE
17770,1268,LCA,BIH
17771,3924036,LCA,BRB
17772,371,LCA,BGD
17773,1504,LCA,BEL
17774,2058,LCA,BFA
17775,839,LCA,BGR
17776,2332,LCA,BHR
17777,1612,LCA,BDI
17778,9077,LCA,BEN
17779,693,LCA,BRN
17780,500,LCA,BOL
17781,734,LCA,BRA
17782,625859,LCA,BHS
17783,2793,LCA,BTN
17784,8149,LCA,BWA
17785,819,LCA,BLR
17786,444854,LCA,BLZ
17787,85192,LCA,CAN
17788,2920,LCA,COD
17789,1964,LCA,CAF
17790,5225,LCA,COG
17791,6760,LCA,CHE
17792,3631,LCA,CIV
17793,1671,LCA,CHL
17794,4144,LCA,CMR
17795,1130,LCA,COL
17796,2401,LCA,CRI
17797,3444,LCA,CPV
17798,161589,LCA,CUW
17799,4035,LCA,CYP
17800,470,LCA,CZE
17801,2043,LCA,DEU
17802,2415,LCA,DJI
17803,1133,LCA,DNK
17804,15276,LCA,DOM
17805,674,LCA,DZA
17806,910,LCA,ECU
17807,979,LCA,EST
17808,463,LCA,EGY
17809,1505,LCA,ESP
17810,1217,LCA,ETH
17811,727,LCA,FIN
17812,6983,LCA,FJI
17813,6805,LCA,FSM
17814,7444,LCA,FRA
17815,4424,LCA,GAB
17816,48761,LCA,GBR
17817,5382613,LCA,GRD
17818,365,LCA,GEO
17819,377225,LCA,GUF
17820,10008,LCA,GHA
17821,10099,LCA,GMB
17822,2421,LCA,GIN
17823,494805,LCA,GLP
17824,9028,LCA,GNQ
17825,1293,LCA,GRC
17826,808,LCA,GTM
17827,4178,LCA,GUM
17828,4169,LCA,GNB
17829,1259893,LCA,GUY
17830,961,LCA,HKG
17831,3423,LCA,HND
17832,1890,LCA,HRV
17833,62632,LCA,HTI
17834,738,LCA,HUN
17835,511,LCA,IDN
17836,4333,LCA,IRL
17837,5341,LCA,IMN
17838,617,LCA,IND
17839,2538,LCA,ISL
17840,1458,LCA,ITA
17841,29105,LCA,JEY
17842,742422,LCA,JAM
17843,694,LCA,JOR
17844,665,LCA,JPN
17845,6274,LCA,KEN
17846,223,LCA,KGZ
17847,190,LCA,KHM
17848,4433,LCA,KIR
17849,3635,LCA,COM
17850,425,LCA,KOR
17851,1100,LCA,KWT
17852,703077,LCA,CYM
17853,582,LCA,KAZ
17854,153,LCA,LAO
17855,960,LCA,LBN
17856,543651141,LCA,LCA
17857,1178,LCA,LKA
17858,19716,LCA,LBR
17859,2173,LCA,LSO
17860,422,LCA,LTU
17861,1988,LCA,LUX
17862,816,LCA,LVA
17863,612,LCA,LBY
17864,1158,LCA,MAR
17865,323,LCA,MDA
17866,5172,LCA,MNE
17867,1726,LCA,MDG
17868,2899,LCA,MKD
17869,2691,LCA,MLI
17870,183,LCA,MMR
17871,217,LCA,MNG
17872,921,LCA,MAC
17873,5114087,LCA,MTQ
17874,1786,LCA,MRT
17875,5444,LCA,MLT
17876,16424,LCA,MUS
17877,9117,LCA,MDV
17878,2591,LCA,MWI
17879,677,LCA,MEX
17880,502,LCA,MYS
17881,3411,LCA,MOZ
17882,12240,LCA,NULL
17883,1327,LCA,NCL
17884,2263,LCA,NER
17885,7218,LCA,NGA
17886,2783,LCA,NIC
17887,4954,LCA,NLD
17888,1434,LCA,NOR
17889,540,LCA,NPL
17890,3762,LCA,NZL
17891,1229,LCA,OMN
17892,3809,LCA,PAN
17893,750,LCA,PER
17894,2279,LCA,PYF
17895,2065,LCA,PNG
17896,1273,LCA,PHL
17897,816,LCA,PAK
17898,319,LCA,POL
17899,3926,LCA,PRI
17900,1672,LCA,PRT
17901,1184,LCA,PRY
17902,2257,LCA,QAT
17903,6058,LCA,REU
17904,1237,LCA,ROU
17905,2612,LCA,SRB
17906,2534,LCA,RWA
17907,951,LCA,SAU
17908,9213,LCA,SLB
17909,54153,LCA,SYC
17910,2059,LCA,SWE
17911,1325,LCA,SGP
17912,1336,LCA,SVN
17913,452,LCA,SVK
17914,15973,LCA,SLE
17915,4090,LCA,SEN
17916,612552,LCA,SUR
17917,7429,LCA,STP
17918,836,LCA,SLV
17919,5581,LCA,SWZ
17920,1270,LCA,TCD
17921,5413,LCA,TGO
17922,178,LCA,THA
17923,179,LCA,TJK
17924,573,LCA,TLS
17925,655,LCA,TUN
17926,3125,LCA,TON
17927,461,LCA,TUR
17928,803436,LCA,TTO
17929,5261,LCA,TWN
17930,3640,LCA,TZA
17931,380,LCA,UKR
17932,5724,LCA,UGA
17933,32111,LCA,USA
17934,1014,LCA,URY
17935,174,LCA,UZB
17936,6258641,LCA,VCT
17937,199,LCA,VNM
17938,31110,LCA,VUT
17939,4131,LCA,WSM
17940,1460,LCA,XKX
17941,13145,LCA,MYT
17942,2902,LCA,ZAF
17943,5662,LCA,ZMB
17944,5150,LCA,ZWE
17945,66289,LKA,ARE
17946,1594,LKA,ATG
17947,407,LKA,ALB
17948,484,LKA,ARM
17949,1176,LKA,AGO
17950,346,LKA,ARG
17951,1216,LKA,AUT
17952,24725,LKA,AUS
17953,503,LKA,ABW
17954,741,LKA,AZE
17955,316,LKA,BIH
17956,981,LKA,BRB
17957,4083,LKA,BGD
17958,929,LKA,BEL
17959,762,LKA,BFA
17960,390,LKA,BGR
17961,34572,LKA,BHR
17962,1058,LKA,BDI
17963,1635,LKA,BEN
17964,3661,LKA,BRN
17965,337,LKA,BOL
17966,614,LKA,BRA
17967,1679,LKA,BHS
17968,4191,LKA,BTN
17969,2513,LKA,BWA
17970,5318,LKA,BLR
17971,1712,LKA,BLZ
17972,7599,LKA,CAN
17973,925,LKA,COD
17974,7540,LKA,CAF
17975,877,LKA,COG
17976,14429,LKA,CHE
17977,833,LKA,CIV
17978,223,LKA,CHL
17979,932,LKA,CMR
17980,536,LKA,COL
17981,1054,LKA,CRI
17982,479,LKA,CPV
17983,485,LKA,CUW
17984,28012,LKA,CYP
17985,503,LKA,CZE
17986,2119,LKA,DEU
17987,2453,LKA,DJI
17988,2036,LKA,DNK
17989,987,LKA,DOM
17990,435,LKA,DZA
17991,464,LKA,ECU
17992,1608,LKA,EST
17993,548,LKA,EGY
17994,468,LKA,ESP
17995,1707,LKA,ETH
17996,1767,LKA,FIN
17997,8585,LKA,FJI
17998,1854,LKA,FSM
17999,3556,LKA,FRA
18000,690,LKA,GAB
18001,6395,LKA,GBR
18002,1278,LKA,GRD
18003,688,LKA,GEO
18004,992,LKA,GUF
18005,2372,LKA,GHA
18006,4145,LKA,GMB
18007,867,LKA,GIN
18008,633,LKA,GLP
18009,1307,LKA,GNQ
18010,966,LKA,GRC
18011,380,LKA,GTM
18012,908,LKA,GUM
18013,531,LKA,GNB
18014,12431,LKA,GUY
18015,2004,LKA,HKG
18016,1163,LKA,HND
18017,404,LKA,HRV
18018,1241,LKA,HTI
18019,311,LKA,HUN
18020,824,LKA,IDN
18021,1668,LKA,IRL
18022,817,LKA,IMN
18023,2734,LKA,IND
18024,1784,LKA,ISL
18025,9053,LKA,ITA
18026,2310,LKA,JEY
18027,1873,LKA,JAM
18028,6047,LKA,JOR
18029,11183,LKA,JPN
18030,2762,LKA,KEN
18031,477,LKA,KGZ
18032,1154,LKA,KHM
18033,22355,LKA,KIR
18034,1115,LKA,COM
18035,14911,LKA,KOR
18036,101954,LKA,KWT
18037,20065,LKA,CYM
18038,461,LKA,KAZ
18039,691,LKA,LAO
18040,3225,LKA,LBN
18041,1178,LKA,LCA
18042,7511511,LKA,LKA
18043,2792,LKA,LBR
18044,1434,LKA,LSO
18045,584,LKA,LTU
18046,1190,LKA,LUX
18047,2986,LKA,LVA
18048,361,LKA,LBY
18049,642,LKA,MAR
18050,323,LKA,MDA
18051,556,LKA,MNE
18052,7022,LKA,MDG
18053,408,LKA,MKD
18054,1528,LKA,MLI
18055,696,LKA,MMR
18056,438,LKA,MNG
18057,1034,LKA,MAC
18058,508,LKA,MTQ
18059,542,LKA,MRT
18060,5341,LKA,MLT
18061,7840,LKA,MUS
18062,262238,LKA,MDV
18063,1794,LKA,MWI
18064,298,LKA,MEX
18065,5786,LKA,MYS
18066,1481,LKA,MOZ
18067,2588,LKA,NULL
18068,234,LKA,NCL
18069,1018,LKA,NER
18070,2284,LKA,NGA
18071,1568,LKA,NIC
18072,1579,LKA,NLD
18073,3027,LKA,NOR
18074,1528,LKA,NPL
18075,18213,LKA,NZL
18076,33414,LKA,OMN
18077,749,LKA,PAN
18078,329,LKA,PER
18079,347,LKA,PYF
18080,2507,LKA,PNG
18081,1826,LKA,PHL
18082,2164,LKA,PAK
18083,296,LKA,POL
18084,286,LKA,PRI
18085,478,LKA,PRT
18086,1020,LKA,PRY
18087,234801,LKA,QAT
18088,1753,LKA,REU
18089,3642,LKA,ROU
18090,540,LKA,SRB
18091,2234,LKA,RWA
18092,21908,LKA,SAU
18093,3989,LKA,SLB
18094,115640,LKA,SYC
18095,2143,LKA,SWE
18096,14388,LKA,SGP
18097,542,LKA,SVN
18098,327,LKA,SVK
18099,3165,LKA,SLE
18100,1074,LKA,SEN
18101,3031,LKA,SUR
18102,640,LKA,STP
18103,436,LKA,SLV
18104,1705,LKA,SWZ
18105,629,LKA,TCD
18106,1113,LKA,TGO
18107,558,LKA,THA
18108,564,LKA,TJK
18109,3101,LKA,TLS
18110,446,LKA,TUN
18111,2608,LKA,TON
18112,361,LKA,TUR
18113,4002,LKA,TTO
18114,397,LKA,TWN
18115,2226,LKA,TZA
18116,633,LKA,UKR
18117,2919,LKA,UGA
18118,1032,LKA,USA
18119,326,LKA,URY
18120,573,LKA,UZB
18121,1377,LKA,VCT
18122,428,LKA,VNM
18123,1152,LKA,VUT
18124,3767,LKA,WSM
18125,368,LKA,XKX
18126,649,LKA,MYT
18127,711,LKA,ZAF
18128,1970,LKA,ZMB
18129,1000,LKA,ZWE
18130,34308,LBR,ARE
18131,24225,LBR,ATG
18132,1236,LBR,ALB
18133,735,LBR,ARM
18134,31446,LBR,AGO
18135,795,LBR,ARG
18136,1204,LBR,AUT
