,user_loc,fr_loc,scaled_sci,region
842,BGR,LVA,7623,Europe
843,BGR,LBY,551,Europe
844,BGR,MAR,845,Europe
845,BGR,MDA,10187,Europe
846,BGR,MNE,15576,Europe
847,BGR,MDG,564,Europe
848,BGR,MKD,98977,Europe
849,BGR,MLI,405,Europe
850,BGR,MMR,82,Europe
851,BGR,MNG,854,Europe
852,BGR,MAC,705,Europe
853,BGR,MTQ,719,Europe
854,BGR,MRT,269,Europe
855,BGR,MLT,54813,Europe
856,BGR,MUS,867,Europe
857,BGR,MDV,1474,Europe
858,BGR,MWI,225,Europe
859,BGR,MEX,380,Europe
860,BGR,MYS,368,Europe
861,BGR,MOZ,398,Europe
862,BGR,NULL,691,Europe
863,BGR,NCL,576,Europe
864,BGR,NER,361,Europe
865,BGR,NGA,674,Europe
866,BGR,NIC,447,Europe
867,BGR,NLD,34772,Europe
868,BGR,NOR,12099,Europe
869,BGR,NPL,161,Europe
870,BGR,NZL,1556,Europe
871,BGR,OMN,633,Europe
872,BGR,PAN,538,Europe
873,BGR,PER,359,Europe
874,BGR,PYF,648,Europe
875,BGR,PNG,167,Europe
876,BGR,PHL,431,Europe
877,BGR,PAK,503,Europe
878,BGR,POL,3814,Europe
879,BGR,PRI,575,Europe
880,BGR,PRT,6222,Europe
881,BGR,PRY,544,Europe
882,BGR,QAT,1373,Europe
883,BGR,REU,604,Europe
884,BGR,ROU,8612,Europe
885,BGR,SRB,26796,Europe
886,BGR,RWA,386,Europe
887,BGR,SAU,491,Europe
888,BGR,SLB,162,Europe
889,BGR,SYC,2956,Europe
890,BGR,SWE,7824,Europe
891,BGR,SGP,1144,Europe
892,BGR,SVN,12993,Europe
893,BGR,SVK,13949,Europe
894,BGR,SLE,835,Europe
895,BGR,SEN,413,Europe
896,BGR,SUR,720,Europe
897,BGR,STP,373,Europe
898,BGR,SLV,490,Europe
899,BGR,SWZ,257,Europe
900,BGR,TCD,352,Europe
901,BGR,TGO,781,Europe
902,BGR,THA,245,Europe
903,BGR,TJK,2090,Europe
904,BGR,TLS,257,Europe
905,BGR,TUN,1209,Europe
906,BGR,TON,312,Europe
907,BGR,TUR,12226,Europe
908,BGR,TTO,743,Europe
909,BGR,TWN,290,Europe
910,BGR,TZA,594,Europe
911,BGR,UKR,8611,Europe
912,BGR,UGA,788,Europe
913,BGR,USA,2101,Europe
914,BGR,URY,723,Europe
915,BGR,UZB,1756,Europe
916,BGR,VCT,806,Europe
917,BGR,VNM,301,Europe
918,BGR,VUT,330,Europe
919,BGR,WSM,201,Europe
920,BGR,XKX,7279,Europe
921,BGR,MYT,388,Europe
922,BGR,ZAF,401,Europe
923,BGR,ZMB,393,Europe
924,BGR,ZWE,419,Europe
925,BLR,ARE,3559,Europe
926,BLR,ATG,425,Europe
927,BLR,ALB,2763,Europe
928,BLR,ARM,18019,Europe
929,BLR,AGO,1052,Europe
930,BLR,ARG,705,Europe
931,BLR,AUT,4669,Europe
932,BLR,AUS,1051,Europe
933,BLR,ABW,523,Europe
934,BLR,AZE,18325,Europe
935,BLR,BIH,2231,Europe
936,BLR,BRB,552,Europe
937,BLR,BGD,489,Europe
938,BLR,BEL,3426,Europe
939,BLR,BFA,795,Europe
940,BLR,BGR,8862,Europe
941,BLR,BHR,2245,Europe
942,BLR,BDI,537,Europe
943,BLR,BEN,2022,Europe
944,BLR,BRN,515,Europe
945,BLR,BOL,363,Europe
946,BLR,BRA,441,Europe
947,BLR,BHS,412,Europe
948,BLR,BTN,275,Europe
949,BLR,BWA,553,Europe
950,BLR,BLR,4178093,Europe
951,BLR,BLZ,471,Europe
952,BLR,CAN,1674,Europe
953,BLR,COD,4951,Europe
954,BLR,CAF,1425,Europe
955,BLR,COG,4611,Europe
956,BLR,CHE,4541,Europe
957,BLR,CIV,1768,Europe
958,BLR,CHL,614,Europe
959,BLR,CMR,4009,Europe
960,BLR,COL,425,Europe
961,BLR,CRI,709,Europe
962,BLR,CPV,482,Europe
963,BLR,CUW,649,Europe
964,BLR,CYP,24395,Europe
965,BLR,CZE,7821,Europe
966,BLR,DEU,5055,Europe
967,BLR,DJI,692,Europe
968,BLR,DNK,2369,Europe
969,BLR,DOM,819,Europe
970,BLR,DZA,2259,Europe
971,BLR,ECU,707,Europe
972,BLR,EST,26277,Europe
973,BLR,EGY,1973,Europe
974,BLR,ESP,3142,Europe
975,BLR,ETH,530,Europe
976,BLR,FIN,4014,Europe
977,BLR,FJI,334,Europe
978,BLR,FSM,209,Europe
979,BLR,FRA,2086,Europe
980,BLR,GAB,1016,Europe
981,BLR,GBR,2026,Europe
982,BLR,GRD,559,Europe
983,BLR,GEO,24100,Europe
984,BLR,GUF,449,Europe
985,BLR,GHA,1776,Europe
986,BLR,GMB,6542,Europe
987,BLR,GIN,3465,Europe
988,BLR,GLP,662,Europe
989,BLR,GNQ,1749,Europe
990,BLR,GRC,3892,Europe
991,BLR,GTM,236,Europe
992,BLR,GUM,412,Europe
993,BLR,GNB,891,Europe
994,BLR,GUY,436,Europe
995,BLR,HKG,623,Europe
996,BLR,HND,256,Europe
997,BLR,HRV,2964,Europe
998,BLR,HTI,430,Europe
999,BLR,HUN,2349,Europe
1000,BLR,IDN,283,Europe
1001,BLR,IRL,3352,Europe
1002,BLR,IMN,1531,Europe
1003,BLR,IND,320,Europe
1004,BLR,ISL,3501,Europe
1005,BLR,ITA,5013,Europe
1006,BLR,JEY,2284,Europe
1007,BLR,JAM,578,Europe
1008,BLR,JOR,1773,Europe
1009,BLR,JPN,702,Europe
1010,BLR,KEN,735,Europe
1011,BLR,KGZ,10160,Europe
1012,BLR,KHM,214,Europe
1013,BLR,KIR,279,Europe
1014,BLR,COM,255,Europe
1015,BLR,KOR,812,Europe
1016,BLR,KWT,1318,Europe
1017,BLR,CYM,815,Europe
1018,BLR,KAZ,13806,Europe
1019,BLR,LAO,164,Europe
1020,BLR,LBN,10491,Europe
1021,BLR,LCA,819,Europe
1022,BLR,LKA,5318,Europe
1023,BLR,LBR,2376,Europe
1024,BLR,LSO,158,Europe
1025,BLR,LTU,59070,Europe
1026,BLR,LUX,7409,Europe
1027,BLR,LVA,53829,Europe
1028,BLR,LBY,1366,Europe
1029,BLR,MAR,2587,Europe
1030,BLR,MDA,19671,Europe
1031,BLR,MNE,23293,Europe
1032,BLR,MDG,576,Europe
1033,BLR,MKD,6655,Europe
1034,BLR,MLI,984,Europe
1035,BLR,MMR,109,Europe
1036,BLR,MNG,1545,Europe
1037,BLR,MAC,1056,Europe
1038,BLR,MTQ,449,Europe
1039,BLR,MRT,667,Europe
1040,BLR,MLT,6397,Europe
1041,BLR,MUS,1094,Europe
1042,BLR,MDV,7264,Europe
1043,BLR,MWI,349,Europe
1044,BLR,MEX,421,Europe
1045,BLR,MYS,404,Europe
1046,BLR,MOZ,570,Europe
1047,BLR,NULL,636,Europe
1048,BLR,NCL,422,Europe
1049,BLR,NER,650,Europe
1050,BLR,NGA,1369,Europe
1051,BLR,NIC,368,Europe
1052,BLR,NLD,3372,Europe
1053,BLR,NOR,3339,Europe
1054,BLR,NPL,265,Europe
1055,BLR,NZL,851,Europe
1056,BLR,OMN,1073,Europe
1057,BLR,PAN,474,Europe
1058,BLR,PER,599,Europe
1059,BLR,PYF,467,Europe
1060,BLR,PNG,269,Europe
1061,BLR,PHL,368,Europe
1062,BLR,PAK,1051,Europe
1063,BLR,POL,17823,Europe
1064,BLR,PRI,478,Europe
1065,BLR,PRT,2242,Europe
1066,BLR,PRY,427,Europe
1067,BLR,QAT,1904,Europe
1068,BLR,REU,455,Europe
1069,BLR,ROU,2150,Europe
1070,BLR,SRB,6958,Europe
1071,BLR,RWA,760,Europe
1072,BLR,SAU,895,Europe
1073,BLR,SLB,150,Europe
1074,BLR,SYC,1572,Europe
1075,BLR,SWE,3870,Europe
1076,BLR,SGP,858,Europe
1077,BLR,SVN,4797,Europe
1078,BLR,SVK,3454,Europe
1079,BLR,SLE,2584,Europe
1080,BLR,SEN,1070,Europe
1081,BLR,SUR,473,Europe
1082,BLR,STP,574,Europe
1083,BLR,SLV,283,Europe
1084,BLR,SWZ,270,Europe
1085,BLR,TCD,650,Europe
1086,BLR,TGO,3099,Europe
1087,BLR,THA,338,Europe
1088,BLR,TJK,19004,Europe
1089,BLR,TLS,192,Europe
1090,BLR,TUN,5979,Europe
1091,BLR,TON,111,Europe
1092,BLR,TUR,2940,Europe
1093,BLR,TTO,548,Europe
1094,BLR,TWN,414,Europe
1095,BLR,TZA,863,Europe
1096,BLR,UKR,51169,Europe
1097,BLR,UGA,1513,Europe
1098,BLR,USA,1454,Europe
1099,BLR,URY,777,Europe
1100,BLR,UZB,11254,Europe
1101,BLR,VCT,582,Europe
1102,BLR,VNM,395,Europe
1103,BLR,VUT,141,Europe
1104,BLR,WSM,118,Europe
1105,BLR,XKX,1406,Europe
1106,BLR,MYT,225,Europe
1107,BLR,ZAF,365,Europe
1108,BLR,ZMB,632,Europe
1109,BLR,ZWE,505,Europe
1110,CHE,ARE,6828,Europe
1111,CHE,ATG,6927,Europe
1112,CHE,ALB,36294,Europe
1113,CHE,ARM,4228,Europe
1114,CHE,AGO,4437,Europe
1115,CHE,ARG,3379,Europe
1116,CHE,AUT,103987,Europe
1117,CHE,AUS,10447,Europe
1118,CHE,ABW,7787,Europe
1119,CHE,AZE,2662,Europe
1120,CHE,BIH,96293,Europe
1121,CHE,BRB,5969,Europe
1122,CHE,BGD,504,Europe
1123,CHE,BEL,29544,Europe
1124,CHE,BFA,3950,Europe
1125,CHE,BGR,18035,Europe
1126,CHE,BHR,3200,Europe
1127,CHE,BDI,3953,Europe
1128,CHE,BEN,4148,Europe
1129,CHE,BRN,1623,Europe
1130,CHE,BOL,4437,Europe
1131,CHE,BRA,3989,Europe
1132,CHE,BHS,6737,Europe
1133,CHE,BTN,4571,Europe
1134,CHE,BWA,1473,Europe
1135,CHE,BLR,4541,Europe
1136,CHE,BLZ,2327,Europe
1137,CHE,CAN,11388,Europe
1138,CHE,COD,5150,Europe
1139,CHE,CAF,6939,Europe
1140,CHE,COG,5331,Europe
1141,CHE,CHE,6278710,Europe
1142,CHE,CIV,4411,Europe
1143,CHE,CHL,3657,Europe
1144,CHE,CMR,9681,Europe
1145,CHE,COL,3150,Europe
1146,CHE,CRI,6304,Europe
1147,CHE,CPV,100422,Europe
1148,CHE,CUW,7228,Europe
1149,CHE,CYP,16551,Europe
1150,CHE,CZE,14526,Europe
1151,CHE,DEU,67079,Europe
1152,CHE,DJI,11111,Europe
1153,CHE,DNK,19279,Europe
1154,CHE,DOM,15110,Europe
1155,CHE,DZA,1505,Europe
1156,CHE,ECU,4414,Europe
1157,CHE,EST,13261,Europe
1158,CHE,EGY,1427,Europe
1159,CHE,ESP,21241,Europe
1160,CHE,ETH,11110,Europe
1161,CHE,FIN,15945,Europe
1162,CHE,FJI,2354,Europe
1163,CHE,FSM,761,Europe
1164,CHE,FRA,41110,Europe
1165,CHE,GAB,4903,Europe
1166,CHE,GBR,15031,Europe
1167,CHE,GRD,5076,Europe
1168,CHE,GEO,4795,Europe
1169,CHE,GUF,7721,Europe
1170,CHE,GHA,2365,Europe
1171,CHE,GMB,22392,Europe
1172,CHE,GIN,9958,Europe
1173,CHE,GLP,16645,Europe
1174,CHE,GNQ,6365,Europe
1175,CHE,GRC,29425,Europe
1176,CHE,GTM,1129,Europe
1177,CHE,GUM,2027,Europe
1178,CHE,GNB,46045,Europe
1179,CHE,GUY,1108,Europe
1180,CHE,HKG,5560,Europe
1181,CHE,HND,1719,Europe
1182,CHE,HRV,44368,Europe
1183,CHE,HTI,2017,Europe
1184,CHE,HUN,40240,Europe
1185,CHE,IDN,475,Europe
1186,CHE,IRL,15852,Europe
1187,CHE,IMN,14204,Europe
1188,CHE,IND,574,Europe
1189,CHE,ISL,35772,Europe
1190,CHE,ITA,65202,Europe
1191,CHE,JEY,31173,Europe
1192,CHE,JAM,4397,Europe
1193,CHE,JOR,1972,Europe
1194,CHE,JPN,3180,Europe
1195,CHE,KEN,3046,Europe
1196,CHE,KGZ,1783,Europe
1197,CHE,KHM,1207,Europe
1198,CHE,KIR,1285,Europe
1199,CHE,COM,1130,Europe
1200,CHE,KOR,1968,Europe
1201,CHE,KWT,2359,Europe
1202,CHE,CYM,16228,Europe
1203,CHE,KAZ,1459,Europe
1204,CHE,LAO,1097,Europe
1205,CHE,LBN,14909,Europe
1206,CHE,LCA,6760,Europe
1207,CHE,LKA,14429,Europe
1208,CHE,LBR,2745,Europe
1209,CHE,LSO,513,Europe
1210,CHE,LTU,10129,Europe
1211,CHE,LUX,127625,Europe
1212,CHE,LVA,16278,Europe
1213,CHE,LBY,2014,Europe
1214,CHE,MAR,3350,Europe
1215,CHE,MDA,14351,Europe
1216,CHE,MNE,62451,Europe
1217,CHE,MDG,4235,Europe
1218,CHE,MKD,299321,Europe
1219,CHE,MLI,2477,Europe
1220,CHE,MMR,379,Europe
1221,CHE,MNG,6413,Europe
1222,CHE,MAC,4521,Europe
1223,CHE,MTQ,11982,Europe
1224,CHE,MRT,1548,Europe
1225,CHE,MLT,30773,Europe
1226,CHE,MUS,19135,Europe
1227,CHE,MDV,8517,Europe
1228,CHE,MWI,843,Europe
1229,CHE,MEX,1359,Europe
1230,CHE,MYS,1274,Europe
1231,CHE,MOZ,1828,Europe
1232,CHE,NULL,4587,Europe
1233,CHE,NCL,10724,Europe
1234,CHE,NER,2638,Europe
1235,CHE,NGA,1558,Europe
1236,CHE,NIC,2329,Europe
1237,CHE,NLD,21266,Europe
1238,CHE,NOR,20481,Europe
1239,CHE,NPL,1231,Europe
1240,CHE,NZL,10438,Europe
1241,CHE,OMN,1971,Europe
1242,CHE,PAN,3749,Europe
1243,CHE,PER,2707,Europe
1244,CHE,PYF,12623,Europe
1245,CHE,PNG,591,Europe
1246,CHE,PHL,1905,Europe
1247,CHE,PAK,916,Europe
1248,CHE,POL,14613,Europe
1249,CHE,PRI,1921,Europe
1250,CHE,PRT,241852,Europe
1251,CHE,PRY,5644,Europe
1252,CHE,QAT,5447,Europe
1253,CHE,REU,10393,Europe
1254,CHE,ROU,29161,Europe
1255,CHE,SRB,101205,Europe
1256,CHE,RWA,2754,Europe
1257,CHE,SAU,2325,Europe
1258,CHE,SLB,634,Europe
1259,CHE,SYC,26126,Europe
1260,CHE,SWE,24616,Europe
1261,CHE,SGP,9662,Europe
1262,CHE,SVN,69886,Europe
1263,CHE,SVK,35359,Europe
1264,CHE,SLE,3254,Europe
1265,CHE,SEN,9184,Europe
1266,CHE,SUR,1603,Europe
1267,CHE,STP,16506,Europe
1268,CHE,SLV,1470,Europe
1269,CHE,SWZ,1263,Europe
1270,CHE,TCD,2796,Europe
1271,CHE,TGO,8834,Europe
1272,CHE,THA,2987,Europe
1273,CHE,TJK,1704,Europe
1274,CHE,TLS,1072,Europe
1275,CHE,TUN,11909,Europe
1276,CHE,TON,1716,Europe
1277,CHE,TUR,8002,Europe
1278,CHE,TTO,2931,Europe
1279,CHE,TWN,1540,Europe
1280,CHE,TZA,1472,Europe
1281,CHE,UKR,3418,Europe
1282,CHE,UGA,4505,Europe
1283,CHE,USA,4693,Europe
1284,CHE,URY,4230,Europe
1285,CHE,UZB,1142,Europe
1286,CHE,VCT,2604,Europe
1287,CHE,VNM,681,Europe
1288,CHE,VUT,2092,Europe
1289,CHE,WSM,1313,Europe
1290,CHE,XKX,398192,Europe
1291,CHE,MYT,3237,Europe
1292,CHE,ZAF,1747,Europe
1293,CHE,ZMB,1068,Europe
1294,CHE,ZWE,2186,Europe
1295,CZE,ARE,1689,Europe
1296,CZE,ATG,616,Europe
1297,CZE,ALB,2997,Europe
1298,CZE,ARM,3903,Europe
1299,CZE,AGO,339,Europe
1300,CZE,ARG,514,Europe
1301,CZE,AUT,20745,Europe
1302,CZE,AUS,2560,Europe
1303,CZE,ABW,1430,Europe
1304,CZE,AZE,2334,Europe
1305,CZE,BIH,6978,Europe
1306,CZE,BRB,699,Europe
1307,CZE,BGD,194,Europe
1308,CZE,BEL,5086,Europe
1309,CZE,BFA,195,Europe
1310,CZE,BGR,20132,Europe
1311,CZE,BHR,841,Europe
1312,CZE,BDI,196,Europe
1313,CZE,BEN,1073,Europe
1314,CZE,BRN,402,Europe
1315,CZE,BOL,271,Europe
1316,CZE,BRA,360,Europe
1317,CZE,BHS,544,Europe
1318,CZE,BTN,409,Europe
1319,CZE,BWA,594,Europe
1320,CZE,BLR,7821,Europe
1321,CZE,BLZ,378,Europe
1322,CZE,CAN,2478,Europe
1323,CZE,COD,207,Europe
1324,CZE,CAF,322,Europe
1325,CZE,COG,400,Europe
1326,CZE,CHE,14526,Europe
1327,CZE,CIV,377,Europe
1328,CZE,CHL,490,Europe
1329,CZE,CMR,417,Europe
1330,CZE,COL,322,Europe
1331,CZE,CRI,965,Europe
1332,CZE,CPV,1923,Europe
1333,CZE,CUW,891,Europe
1334,CZE,CYP,8523,Europe
1335,CZE,CZE,3925843,Europe
1336,CZE,DEU,9749,Europe
1337,CZE,DJI,260,Europe
1338,CZE,DNK,5640,Europe
1339,CZE,DOM,479,Europe
1340,CZE,DZA,809,Europe
1341,CZE,ECU,297,Europe
1342,CZE,EST,6376,Europe
1343,CZE,EGY,523,Europe
1344,CZE,ESP,3314,Europe
1345,CZE,ETH,271,Europe
1346,CZE,FIN,4900,Europe
1347,CZE,FJI,169,Europe
1348,CZE,FSM,99,Europe
1349,CZE,FRA,2663,Europe
1350,CZE,GAB,336,Europe
1351,CZE,GBR,7859,Europe
1352,CZE,GRD,553,Europe
1353,CZE,GEO,4667,Europe
1354,CZE,GUF,527,Europe
1355,CZE,GHA,1150,Europe
1356,CZE,GMB,1694,Europe
1357,CZE,GIN,392,Europe
1358,CZE,GLP,680,Europe
1359,CZE,GNQ,312,Europe
1360,CZE,GRC,5665,Europe
1361,CZE,GTM,178,Europe
1362,CZE,GUM,434,Europe
1363,CZE,GNB,536,Europe
1364,CZE,GUY,243,Europe
1365,CZE,HKG,786,Europe
1366,CZE,HND,239,Europe
1367,CZE,HRV,10050,Europe
1368,CZE,HTI,221,Europe
1369,CZE,HUN,10164,Europe
1370,CZE,IDN,202,Europe
1371,CZE,IRL,9460,Europe
1372,CZE,IMN,5566,Europe
1373,CZE,IND,174,Europe
1374,CZE,ISL,18588,Europe
1375,CZE,ITA,4446,Europe
1376,CZE,JEY,5116,Europe
1377,CZE,JAM,547,Europe
1378,CZE,JOR,561,Europe
1379,CZE,JPN,918,Europe
1380,CZE,KEN,362,Europe
1381,CZE,KGZ,2186,Europe
1382,CZE,KHM,134,Europe
1383,CZE,KIR,79,Europe
1384,CZE,COM,112,Europe
1385,CZE,KOR,836,Europe
1386,CZE,KWT,606,Europe
1387,CZE,CYM,3411,Europe
1388,CZE,KAZ,1659,Europe
1389,CZE,LAO,225,Europe
1390,CZE,LBN,1134,Europe
1391,CZE,LCA,470,Europe
1392,CZE,LKA,503,Europe
1393,CZE,LBR,413,Europe
1394,CZE,LSO,72,Europe
1395,CZE,LTU,4178,Europe
1396,CZE,LUX,9740,Europe
1397,CZE,LVA,6780,Europe
1398,CZE,LBY,353,Europe
1399,CZE,MAR,814,Europe
1400,CZE,MDA,32196,Europe
1401,CZE,MNE,9135,Europe
1402,CZE,MDG,247,Europe
1403,CZE,MKD,20263,Europe
1404,CZE,MLI,326,Europe
1405,CZE,MMR,87,Europe
1406,CZE,MNG,17827,Europe
1407,CZE,MAC,954,Europe
1408,CZE,MTQ,777,Europe
1409,CZE,MRT,156,Europe
1410,CZE,MLT,13191,Europe
1411,CZE,MUS,1074,Europe
1412,CZE,MDV,3747,Europe
1413,CZE,MWI,101,Europe
1414,CZE,MEX,349,Europe
1415,CZE,MYS,371,Europe
1416,CZE,MOZ,237,Europe
1417,CZE,NULL,901,Europe
1418,CZE,NCL,930,Europe
1419,CZE,NER,173,Europe
1420,CZE,NGA,424,Europe
1421,CZE,NIC,222,Europe
1422,CZE,NLD,5995,Europe
1423,CZE,NOR,5338,Europe
1424,CZE,NPL,801,Europe
1425,CZE,NZL,4859,Europe
1426,CZE,OMN,641,Europe
1427,CZE,PAN,522,Europe
1428,CZE,PER,297,Europe
1429,CZE,PYF,737,Europe
1430,CZE,PNG,186,Europe
1431,CZE,PHL,490,Europe
1432,CZE,PAK,272,Europe
1433,CZE,POL,8194,Europe
1434,CZE,PRI,411,Europe
1435,CZE,PRT,3692,Europe
1436,CZE,PRY,318,Europe
1437,CZE,QAT,1006,Europe
1438,CZE,REU,632,Europe
1439,CZE,ROU,8101,Europe
1440,CZE,SRB,13510,Europe
1441,CZE,RWA,379,Europe
1442,CZE,SAU,410,Europe
1443,CZE,SLB,128,Europe
1444,CZE,SYC,3655,Europe
1445,CZE,SWE,4445,Europe
1446,CZE,SGP,1163,Europe
1447,CZE,SVN,11587,Europe
1448,CZE,SVK,305718,Europe
1449,CZE,SLE,515,Europe
1450,CZE,SEN,387,Europe
1451,CZE,SUR,569,Europe
1452,CZE,STP,939,Europe
1453,CZE,SLV,204,Europe
1454,CZE,SWZ,219,Europe
1455,CZE,TCD,198,Europe
1456,CZE,TGO,450,Europe
1457,CZE,THA,309,Europe
1458,CZE,TJK,1684,Europe
1459,CZE,TLS,131,Europe
1460,CZE,TUN,2116,Europe
1461,CZE,TON,1096,Europe
1462,CZE,TUR,849,Europe
1463,CZE,TTO,483,Europe
1464,CZE,TWN,684,Europe
1465,CZE,TZA,375,Europe
1466,CZE,UKR,41768,Europe
1467,CZE,UGA,494,Europe
1468,CZE,USA,1278,Europe
1469,CZE,URY,626,Europe
1470,CZE,UZB,1724,Europe
1471,CZE,VCT,370,Europe
1472,CZE,VNM,2724,Europe
1473,CZE,VUT,377,Europe
1474,CZE,WSM,242,Europe
1475,CZE,XKX,5949,Europe
1476,CZE,MYT,178,Europe
1477,CZE,ZAF,290,Europe
1478,CZE,ZMB,355,Europe
1479,CZE,ZWE,676,Europe
1480,DEU,ARE,5178,Europe
1481,DEU,ATG,2335,Europe
1482,DEU,ALB,36557,Europe
1483,DEU,ARM,7085,Europe
1484,DEU,AGO,1434,Europe
1485,DEU,ARG,1442,Europe
1486,DEU,AUT,94662,Europe
1487,DEU,AUS,5747,Europe
1488,DEU,ABW,3546,Europe
1489,DEU,AZE,4767,Europe
1490,DEU,BIH,98577,Europe
1491,DEU,BRB,2333,Europe
1492,DEU,BGD,637,Europe
1493,DEU,BEL,13731,Europe
1494,DEU,BFA,1795,Europe
1495,DEU,BGR,55216,Europe
1496,DEU,BHR,2721,Europe
1497,DEU,BDI,921,Europe
1498,DEU,BEN,2971,Europe
1499,DEU,BRN,881,Europe
1500,DEU,BOL,962,Europe
1501,DEU,BRA,1222,Europe
1502,DEU,BHS,1567,Europe
1503,DEU,BTN,711,Europe
1504,DEU,BWA,946,Europe
1505,DEU,BLR,5055,Europe
1506,DEU,BLZ,943,Europe
1507,DEU,CAN,4654,Europe
1508,DEU,COD,1207,Europe
1509,DEU,CAF,1571,Europe
1510,DEU,COG,1755,Europe
1511,DEU,CHE,67079,Europe
1512,DEU,CIV,2093,Europe
1513,DEU,CHL,1779,Europe
1514,DEU,CMR,7559,Europe
1515,DEU,COL,1202,Europe
1516,DEU,CRI,2226,Europe
1517,DEU,CPV,4842,Europe
1518,DEU,CUW,3863,Europe
1519,DEU,CYP,17667,Europe
1520,DEU,CZE,9749,Europe
1521,DEU,DEU,719479,Europe
1522,DEU,DJI,8436,Europe
1523,DEU,DNK,14590,Europe
1524,DEU,DOM,2525,Europe
1525,DEU,DZA,1086,Europe
1526,DEU,ECU,1198,Europe
1527,DEU,EST,7796,Europe
1528,DEU,EGY,1904,Europe
1529,DEU,ESP,8660,Europe
1530,DEU,ETH,6048,Europe
1531,DEU,FIN,8171,Europe
1532,DEU,FJI,699,Europe
1533,DEU,FSM,764,Europe
1534,DEU,FRA,7098,Europe
1535,DEU,GAB,2360,Europe
1536,DEU,GBR,8767,Europe
1537,DEU,GRD,2536,Europe
1538,DEU,GEO,11442,Europe
1539,DEU,GUF,1540,Europe
1540,DEU,GHA,6474,Europe
1541,DEU,GMB,31557,Europe
1542,DEU,GIN,13038,Europe
1543,DEU,GLP,1782,Europe
1544,DEU,GNQ,3862,Europe
1545,DEU,GRC,36666,Europe
1546,DEU,GTM,490,Europe
1547,DEU,GUM,3206,Europe
1548,DEU,GNB,8183,Europe
1549,DEU,GUY,573,Europe
1550,DEU,HKG,2038,Europe
1551,DEU,HND,718,Europe
1552,DEU,HRV,66655,Europe
1553,DEU,HTI,554,Europe
1554,DEU,HUN,30565,Europe
1555,DEU,IDN,415,Europe
1556,DEU,IRL,10870,Europe
1557,DEU,IMN,5403,Europe
1558,DEU,IND,556,Europe
1559,DEU,ISL,20537,Europe
1560,DEU,ITA,16342,Europe
1561,DEU,JEY,6571,Europe
1562,DEU,JAM,2412,Europe
1563,DEU,JOR,5000,Europe
1564,DEU,JPN,1625,Europe
1565,DEU,KEN,2673,Europe
1566,DEU,KGZ,1919,Europe
1567,DEU,KHM,337,Europe
1568,DEU,KIR,705,Europe
1569,DEU,COM,302,Europe
1570,DEU,KOR,1576,Europe
1571,DEU,KWT,2635,Europe
1572,DEU,CYM,4921,Europe
1573,DEU,KAZ,1556,Europe
1574,DEU,LAO,555,Europe
1575,DEU,LBN,20528,Europe
1576,DEU,LCA,2043,Europe
1577,DEU,LKA,2119,Europe
1578,DEU,LBR,4247,Europe
1579,DEU,LSO,236,Europe
1580,DEU,LTU,14356,Europe
1581,DEU,LUX,71833,Europe
1582,DEU,LVA,17502,Europe
1583,DEU,LBY,2463,Europe
1584,DEU,MAR,2778,Europe
1585,DEU,MDA,41481,Europe
1586,DEU,MNE,47327,Europe
1587,DEU,MDG,2836,Europe
1588,DEU,MKD,97724,Europe
1589,DEU,MLI,1509,Europe
1590,DEU,MMR,238,Europe
1591,DEU,MNG,2591,Europe
1592,DEU,MAC,1483,Europe
1593,DEU,MTQ,1559,Europe
1594,DEU,MRT,1629,Europe
1595,DEU,MLT,18426,Europe
1596,DEU,MUS,2912,Europe
1597,DEU,MDV,3015,Europe
1598,DEU,MWI,484,Europe
1599,DEU,MEX,769,Europe
1600,DEU,MYS,772,Europe
1601,DEU,MOZ,977,Europe
1602,DEU,NULL,5227,Europe
1603,DEU,NCL,1199,Europe
1604,DEU,NER,1742,Europe
1605,DEU,NGA,2269,Europe
1606,DEU,NIC,765,Europe
1607,DEU,NLD,19959,Europe
1608,DEU,NOR,11594,Europe
1609,DEU,NPL,1044,Europe
1610,DEU,NZL,6012,Europe
1611,DEU,OMN,1920,Europe
1612,DEU,PAN,1217,Europe
1613,DEU,PER,964,Europe
1614,DEU,PYF,1352,Europe
1615,DEU,PNG,325,Europe
1616,DEU,PHL,992,Europe
1617,DEU,PAK,1609,Europe
1618,DEU,POL,26395,Europe
1619,DEU,PRI,1481,Europe
1620,DEU,PRT,13243,Europe
1621,DEU,PRY,1802,Europe
1622,DEU,QAT,3871,Europe
1623,DEU,REU,1505,Europe
1624,DEU,ROU,68789,Europe
1625,DEU,SRB,51101,Europe
1626,DEU,RWA,1863,Europe
1627,DEU,SAU,2611,Europe
1628,DEU,SLB,386,Europe
1629,DEU,SYC,5323,Europe
1630,DEU,SWE,15602,Europe
1631,DEU,SGP,3157,Europe
1632,DEU,SVN,26673,Europe
1633,DEU,SVK,11562,Europe
1634,DEU,SLE,8357,Europe
1635,DEU,SEN,3148,Europe
1636,DEU,SUR,904,Europe
1637,DEU,STP,1760,Europe
1638,DEU,SLV,684,Europe
1639,DEU,SWZ,535,Europe
1640,DEU,TCD,1255,Europe
1641,DEU,TGO,6331,Europe
1642,DEU,THA,1281,Europe
1643,DEU,TJK,3568,Europe
1644,DEU,TLS,352,Europe
1645,DEU,TUN,8688,Europe
