iso_o,dist
PT_BE,1711.396
PT_BJ,3784.826
PT_BF,3029.659
PT_BD,9162.36
PT_BG,2754.19
PT_BH,5681.554
PT_BS,6472.578
PT_BA,2362.739
PT_BY,3229.235
PT_BZ,7947.486
PT_BO,8686.375
PT_BR,7955.642
PT_BB,5709.538
PT_BN,12515.81
PT_BT,8847.088
PT_BW,7953.293
PT_CF,4740.834
PT_CA,5730.805
PT_CH,1626.974
PT_CL,10242.03
PT_CI,3754.935
PT_CM,4409.443
PT_CG,5399.419
PT_CO,7616.365
PT_KM,7807.399
PT_CV,3001.378
PT_CR,8019.192
PT_KY,7173.567
PT_CY,3766.31
PT_CZ,2245.294
PT_DE,1892.032
PT_DJ,5966.751
PT_DK,2478.47
PT_DO,6217.899
PT_DZ,1087.167
PT_EC,8258.042
PT_EG,3799.947
PT_ES,500.9223
PT_EE,3311.847
PT_ET,5799.203
PT_FI,3362.978
PT_FJ,17627.3
PT_FR,1452.86
PT_FM,14788.35
PT_GA,4669.188
PT_GB,1583.091
PT_GE,4521.084
PT_GH,3800.417
PT_GN,3317.462
PT_GP,5687.865
PT_GM,2908.031
PT_GW,3059.106
PT_GQ,4296.35
PT_GR,2853.773
PT_GD,5960.026
PT_GT,8265.876
PT_GF,5749.566
PT_GY,6058.87
PT_HK,11035.67
PT_HN,8018.544
PT_HR,2200.561
PT_HT,6435.96
PT_HU,2471.427
PT_ID,12679.0
PT_IN,7782.462
PT_IE,1639.821
PT_IS,2952.572
PT_IT,1864.041
PT_JM,6860.766
PT_JO,4118.545
PT_JP,11156.39
PT_KZ,6914.59
PT_KE,6469.349
PT_KG,6763.773
PT_KH,11208.65
PT_KI,15562.78
PT_KR,10433.49
PT_KW,5286.836
PT_LA,10540.17
PT_LB,4000.395
PT_LR,3609.841
PT_LY,2111.866
PT_LC,5759.98
PT_LK,9449.49
PT_LS,8474.233
PT_LT,3123.619
PT_LU,1711.773
PT_LV,3152.139
PT_MO,10995.14
PT_MA,561.6362
PT_MD,3195.949
PT_MG,8709.09
PT_MV,9084.706
PT_MX,8683.526
PT_MK,2606.129
PT_ML,2903.423
PT_MT,2112.431
PT_MM,10121.5
PT_MN,8504.232
PT_MZ,8408.654
PT_MR,2384.589
PT_MQ,5728.059
PT_MU,9540.073
PT_MW,7371.304
PT_MY,11580.99
PT_NA,7350.682
PT_NC,18153.5
PT_NE,3014.421
PT_NG,3810.186
PT_NI,8070.077
PT_NL,1862.043
PT_NO,2739.748
PT_NP,8489.346
PT_NZ,19335.4
PT_OM,6521.427
PT_PK,7152.542
PT_PA,7694.092
PT_PE,9020.645
PT_PH,12150.06
PT_PG,16010.45
PT_PL,2760.441
PT_PR,5905.428
PT_PF,15540.94
PY_AW,4418.076
PY_AO,7684.19
PY_AL,10877.48
PY_AE,13254.52
PY_AR,1051.13
PY_AM,12787.09
PY_AG,4738.802
PY_AU,12780.68
PY_AT,10991.95
PY_AZ,13239.24
PY_BI,9553.765
PY_BE,10416.98
PY_BJ,7397.129
PY_BF,7371.959
PY_BD,16798.64
PY_BG,11201.42
PY_BH,12944.63
PY_BS,5988.449
PY_BA,10905.94
PY_BY,11956.53
PY_BZ,5807.166
PY_BO,1461.839
PY_BR,1134.649
PY_BB,4273.564
PY_BN,17639.75
PY_BT,16784.62
PY_BW,8270.975
PY_CF,8854.771
PY_CA,7983.041
PY_CH,10347.18
PY_CL,1557.523
PY_CI,6720.189
PY_CM,8126.939
PY_CG,8095.896
PY_CO,3821.056
PY_KM,10538.77
PY_CV,5806.407
PY_CR,4855.032
PY_KY,5583.596
PY_CY,11685.66
PY_CZ,10970.21
PY_DE,10607.28
PY_DJ,11641.72
PY_DK,11170.23
PY_DO,5043.098
PY_DZ,9385.13
PY_EC,3573.554
PY_EG,11293.2
PY_ES,9194.078
PY_EE,12003.44
PY_ET,11094.72
PY_FI,12043.17
PY_FJ,12275.71
PY_FR,10168.73
PY_FM,15707.24
PY_GA,7741.295
PY_GB,10216.67
PY_GE,12849.97
PY_GH,7086.468
PY_GN,5969.866
PY_GP,4612.223
PY_GM,6193.187
PY_GW,6150.132
PY_GQ,7855.695
PY_GR,11016.11
PY_GD,4176.684
PY_GT,5691.879
PY_GF,3408.535
PY_GY,3563.84
PY_HK,19136.79
PY_HN,5426.771
PY_HR,10836.27
PY_HT,5127.191
PY_HU,11132.86
PY_ID,16155.02
PY_IN,15567.39
PY_IE,10050.88
PY_IS,10423.0
PY_IT,10376.26
PY_JM,5237.651
PY_JO,11786.32
PY_JP,18005.33
PY_KZ,15473.19
PY_KE,10408.66
PY_KG,15291.55
PY_KH,17652.21
PY_KI,13974.84
PY_KR,18600.7
PY_KW,12794.32
PY_LA,17844.04
PY_LB,11821.34
PY_LR,6171.248
PY_LY,9890.908
PY_LC,4385.136
PY_LK,15085.17
PY_LS,8236.792
PY_LT,11854.56
PY_LU,10439.35
PY_LV,11872.63
PY_MO,19080.88
PY_MA,8505.386
PY_MD,11788.95
PY_MG,10565.89
PY_MV,14317.19
PY_MX,6699.549
PY_MK,11033.35
PY_ML,6843.053
PY_MT,10183.78
PY_MM,17162.89
PY_MN,17171.09
PY_MZ,8841.872
PY_MR,6612.797
PY_MQ,4450.732
PY_MU,11392.12
PY_MW,9504.722
PY_MY,16726.44
PY_NA,7509.477
PY_NC,12917.12
PY_NE,7783.153
PY_NG,7490.038
PY_NI,5189.146
PY_NL,10548.14
PY_NO,11316.19
PY_NP,16349.55
PY_NZ,10635.09
PY_OM,13639.94
PY_PK,15219.87
PY_PA,4482.149
PY_PE,2508.028
PY_PH,18841.8
PY_PG,15324.55
PY_PL,11486.84
PY_PR,4948.32
PY_PT,8730.975
PY_PF,9378.712
PF_AW,9348.107
PF_AO,16543.5
PF_AL,17197.47
PF_AE,17429.45
PF_AR,9013.147
PF_AM,17172.77
PF_AG,10353.22
PF_AU,6129.841
PF_AT,16387.74
PF_AZ,16880.05
PF_BI,17704.47
PF_BE,15666.17
PF_BJ,16757.72
PF_BF,16538.11
PF_BD,13796.01
PF_BG,17156.13
PF_BH,17739.25
PF_BS,9148.188
PF_BA,16893.9
PF_BY,15983.91
PF_BZ,7698.241
PF_BO,8587.52
PF_BR,10498.53
PF_BB,10447.51
PF_BN,10760.97
PF_BT,13890.33
PF_BW,15302.32
PF_CF,18084.26
PF_CA,9851.623
PF_CH,16140.31
PF_CL,7944.067
PF_CI,16046.92
PF_CM,17469.56
PF_CG,17091.58
PF_CO,8539.235
PF_KM,16490.94
PF_CV,14281.53
PF_CR,7823.537
PF_KY,8504.938
PF_CY,18051.96
PF_CZ,16137.49
PF_DE,15728.52
PF_DJ,18513.95
PF_DK,15529.0
PF_DO,9603.414
PF_DZ,16593.62
PF_EC,8002.805
PF_EG,18638.29
PF_ES,15889.19
PF_EE,15349.54
PF_ET,18723.32
PF_FI,15272.44
PF_FJ,3388.59
PF_FR,15724.43
PF_FM,6348.02
PF_GA,17044.23
PF_GB,15393.27
PF_GE,17013.68
PF_GH,16439.81
PF_GN,14973.28
PF_GP,10325.6
PF_GM,14975.96
PF_GW,15044.32
PF_GQ,17219.47
PF_GR,17664.11
PF_GD,10193.75
PF_GT,7403.952
PF_GF,10948.23
PF_GY,10391.03
PF_HK,11370.91
PF_HN,7694.852
PF_HR,16614.76
PF_HT,9352.99
PF_HU,16540.2
PF_ID,11249.52
PF_IN,15119.57
PF_IE,14946.37
PF_IS,13540.0
PF_IT,16831.7
PF_JM,8890.023
PF_JO,18336.51
PF_JP,9502.387
PF_KZ,14823.38
PF_KE,17825.12
PF_KG,15016.56
PF_KH,12029.49
PF_KI,4597.36
PF_KR,10635.72
PF_KW,17815.51
PF_LA,12435.67
PF_LB,18147.08
PF_LR,15389.56
PF_LY,17610.52
PF_LC,10336.51
PF_LK,14545.01
PF_LS,14809.86
PF_LT,15875.95
PF_LU,15853.83
PF_LV,15615.03
PF_MO,11429.94
PF_MA,15902.07
PF_MD,16750.95
PF_MG,15573.11
PF_MV,15115.66
PF_MX,6874.372
PF_MK,17180.32
PF_ML,15877.3
PF_MT,17457.75
PF_MM,13080.81
PF_MN,12457.82
PF_MZ,15186.75
PF_MR,15130.88
PF_MQ,10345.58
PF_MU,14901.1
PF_MW,16508.29
PF_MY,12109.26
PF_NA,15340.66
PF_NC,4617.499
PF_NE,16964.35
PF_NG,16855.28
PF_NI,7694.033
PF_NL,15562.6
PF_NO,15058.08
PF_NP,14327.89
PF_NZ,4461.847
PF_OM,17024.0
PF_PA,8245.264
PF_PE,7782.551
QA_AW,12436.23
QA_AO,5620.981
QA_AL,3422.078
QA_AE,303.9436
QA_AR,13337.25
QA_AM,1786.216
QA_AG,11412.71
QA_AU,12389.05
QA_AT,3988.084
QA_AZ,1689.445
QA_BI,3987.24
QA_BE,4900.595
QA_BJ,5612.708
QA_BF,5749.114
QA_BD,3923.92
QA_BG,3222.266
QA_BH,139.0066
QA_BS,12183.1
QA_BA,3635.398
QA_BY,3753.36
QA_BZ,13645.27
QA_BO,13736.9
QA_BR,11880.21
QA_BB,11439.03
QA_BN,7113.771
QA_BT,3803.772
QA_BW,6210.736
QA_CF,4212.496
QA_CA,10875.06
QA_CH,4559.472
QA_CL,14423.69
QA_CI,6311.119
QA_CM,4893.285
QA_CG,5112.753
QA_CO,13378.3
QA_KM,4205.533
QA_CV,7835.032
QA_CR,13826.36
QA_KY,12924.22
QA_CY,2061.93
QA_CZ,4208.962
QA_DE,4749.67
QA_DJ,1756.875
QA_DK,4618.833
QA_DO,12030.0
QA_DZ,4750.869
QA_EC,13990.05
QA_EG,2066.613
QA_ES,5342.917
QA_EE,4331.621
QA_ET,2249.2
QA_FI,4383.723
QA_FJ,14517.8
QA_FR,4981.916
QA_FM,11345.88
QA_GA,5302.642
QA_GB,5224.117
QA_GE,1934.24
QA_GH,5927.978
QA_GN,7284.613
QA_GP,11469.71
QA_GM,7209.03
QA_GW,7175.662
QA_GQ,5153.73
QA_GR,2975.809
QA_GD,11695.55
QA_GT,13980.62
QA_GF,11166.39
QA_GY,11644.75
QA_HK,6329.054
QA_HN,13776.08
QA_HR,3900.167
QA_HT,12243.64
QA_HU,3773.849
QA_ID,6915.216
QA_IN,2570.834
QA_IE,5669.844
QA_IS,6708.179
QA_IT,4019.459
QA_JM,12655.35
QA_JO,1694.575
QA_JP,8263.001
QA_KZ,3056.82
QA_KE,3351.049
QA_KG,2876.843
QA_KH,5799.903
QA_KI,13091.76
QA_KR,7113.408
QA_KW,573.2195
QA_LA,5318.417
QA_LB,1821.106
QA_LR,6933.387
QA_LY,3809.909
QA_LC,11514.8
QA_LK,3637.501
QA_LS,6594.459
QA_LT,3917.771
QA_LU,4736.9
QA_LV,4152.839
QA_MO,6270.649
QA_MA,5656.952
QA_MD,3142.35
QA_MG,4929.537
QA_MV,3316.709
QA_MX,14137.13
QA_MK,3324.859
QA_ML,6370.246
QA_MT,3712.784
QA_MM,4710.306
QA_MN,5408.323
QA_MZ,6053.238
QA_MR,6955.994
QA_MQ,11490.75
QA_MU,5095.89
QA_MW,4769.203
QA_MY,5898.939
QA_NA,6491.045
QA_NC,13461.46
QA_NE,5322.068
QA_NG,5517.177
QA_NI,13854.13
QA_NL,4917.663
QA_NO,4960.628
QA_NP,3366.389
QA_NZ,14553.14
QA_OM,741.9512
QA_PK,2287.156
QA_PA,13505.53
QA_PE,14453.62
QA_PH,7287.287
QA_PG,11023.53
QA_PL,3949.932
QA_PR,11716.86
QA_PT,5812.803
QA_PY,13000.53
QA_PF,17688.41
RE_AW,14183.83
RE_AO,4718.442
RE_AL,7839.226
RE_AE,5046.844
RE_AR,10717.1
RE_AM,6889.438
RE_AG,13463.07
RE_AU,9239.981
RE_AT,8618.281
RE_AZ,6839.766
RE_BI,3436.986
RE_BE,9414.686
RE_BJ,6531.276
RE_BF,7257.73
RE_BD,6237.658
RE_BG,7803.208
RE_BH,5264.4
RE_BS,15198.21
RE_BA,8134.366
RE_BY,8737.934
RE_BZ,16260.04
RE_BO,12606.9
RE_BR,10255.05
RE_BB,13112.25
RE_BN,7098.361
RE_BT,6529.896
RE_BW,3056.378
RE_CF,4906.579
RE_CA,15167.3
RE_CH,8951.835
RE_CL,11713.15
RE_CI,7115.579
RE_CM,5527.376
RE_CG,4726.257
RE_CO,14396.53
RE_KM,1656.042
RE_CV,9499.108
RE_CR,15540.65
RE_KY,15533.36
RE_CY,6657.797
RE_CZ,8870.121
RE_DE,9331.957
RE_DJ,3856.564
RE_DK,9429.221
RE_DO,14317.69
RE_DZ,8457.6
RE_EC,14506.13
RE_EG,6232.124
RE_ES,9162.944
RE_EE,9364.853
RE_ET,3794.406
RE_FI,9428.231
RE_FJ,12448.51
RE_FR,9374.991
RE_FM,11616.03
RE_GA,5537.229
RE_GB,9700.545
RE_GE,7051.487
RE_GH,6755.555
RE_GN,8482.222
RE_GP,13420.54
RE_GM,8758.25
RE_GW,8584.726
RE_GQ,5780.257
RE_GR,7344.226
RE_GD,13298.2
RE_GT,16369.22
RE_GF,12061.94
RE_GY,12738.54
RE_HK,7976.797
RE_HN,16012.08
RE_HR,8423.321
RE_HT,14581.98
RE_HU,8435.936
RE_ID,5759.216
RE_IN,5982.613
RE_IE,10152.88
RE_IS,11509.39
RE_IT,8265.165
RE_JM,15030.7
RE_JO,6236.268
RE_JP,10861.59
RE_KZ,7467.268
RE_KE,2974.291
RE_KG,7363.337
RE_KH,6502.922
RE_KI,12940.64
RE_KR,9902.279
RE_KW,5644.34
RE_LA,6720.067
RE_LB,6449.135
RE_LR,7838.594
RE_LY,7473.872
RE_LC,13283.11
RE_LK,4083.719
RE_LS,2964.34
RE_LT,8885.748
RE_LU,9227.171
RE_LV,9143.331
RE_MO,7925.989
RE_MA,8989.612
RE_MD,8012.683
RE_MG,862.9797
RE_MV,3409.421
RE_MX,17381.02
RE_MK,7822.635
RE_ML,7876.439
RE_MT,7648.22
RE_MM,6107.391
RE_MN,9207.787
RE_MZ,2401.482
RE_MR,8916.134
RE_MQ,13311.52
RE_MU,225.816
RE_MW,2421.13
RE_MY,5704.124
RE_NA,3960.86
RE_NC,11136.66
RE_NE,6979.466
RE_NG,6442.507
RE_NI,15849.49
RE_NL,9502.871
RE_NO,9859.936
RE_NP,6288.01
RE_NZ,10520.21
RE_OM,4962.845
RE_PK,6352.316
RE_PA,15030.91
RE_PE,13675.72
RE_PH,8173.493
RE_PG,9811.218
RE_PL,8797.882
RE_PR,13939.9
RE_PT,9443.613
RE_PY,11171.64
RE_PF,14961.57
RE_QA,5150.337
RW_AW,11168.01
RW_AO,2014.346
RW_AL,4925.967
RW_AE,3943.711
RW_AR,9763.369
RW_AM,4912.365
RW_AG,10282.31
RW_AU,12709.23
RW_AT,5737.457
RW_AZ,5120.831
RW_BI,180.006
RW_BE,6359.996
RW_BJ,3198.58
RW_BF,3850.262
RW_BD,7112.621
RW_BG,5010.266
RW_BH,3833.384
RW_BS,11859.83
RW_BA,5227.875
RW_BY,6213.2
RW_BZ,13143.37
RW_BO,10833.16
RW_BR,8574.155
RW_BB,10031.38
RW_BN,9470.304
RW_BT,7169.981
RW_BW,2578.33
RW_CF,1454.615
RW_CA,11720.96
RW_CH,5872.97
RW_CL,10890.71
RW_CI,3874.156
RW_CM,2161.496
RW_CG,1668.181
RW_CO,11712.65
RW_KM,1815.552
RW_CV,6189.04
RW_CR,12698.96
RW_KY,12338.67
RW_CY,4141.51
RW_CZ,5980.932
RW_DE,6330.884
RW_DJ,2089.034
RW_DK,6605.647
RW_DO,11124.7
RW_DZ,5142.47
RW_EC,12081.22
RW_EG,3561.94
RW_ES,5828.738
RW_EE,6844.092
RW_ET,1561.976
RW_FI,6921.999
RW_FJ,15909.38
RW_FR,6253.41
RW_FM,14260.33
RW_GA,2312.379
RW_GB,6595.667
RW_GE,5081.291
RW_GH,3471.478
RW_GN,5232.733
RW_GP,10268.73
RW_GM,5432.835
RW_GW,5283.52
RW_GQ,2448.796
RW_GR,4492.087
RW_GD,10257.73
RW_GT,13359.8
RW_GF,9193.348
RW_GY,9847.14
RW_HK,9489.86
RW_HN,13013.63
RW_HR,5491.326
RW_HT,11393.52
RW_HU,5605.626
RW_ID,8520.662
RW_IN,6067.339
RW_IE,7013.002
RW_IS,8486.306
RW_IT,5188.542
RW_JM,11868.21
RW_JO,3821.695
RW_JP,11914.25
RW_KZ,6864.667
RW_KE,756.2913
RW_KG,6685.862
RW_KH,8411.489
RW_KI,15926.4
RW_KR,10759.94
RW_KW,3969.596
RW_LA,8244.47
RW_LB,4024.98
RW_LR,4629.572
RW_LY,4250.628
RW_LC,10182.37
RW_LK,5618.505
RW_LS,3059.999
RW_LT,6316.532
RW_LU,6176.837
RW_LV,6575.64
RW_MO,9429.278
RW_MA,5560.652
RW_MD,5447.576
RW_MG,2676.543
RW_MV,4874.625
RW_MX,14179.58
RW_MK,4966.026
RW_ML,4506.961
RW_MT,4509.362
RW_MM,7545.527
RW_MN,9198.599
RW_MZ,2688.428
RW_MR,5514.637
RW_MQ,10194.96
RW_MU,3606.523
RW_MW,1401.401
RW_MY,7989.483
RW_NA,2690.31
RW_NC,14586.63
RW_NE,3535.825
RW_NG,3099.338
RW_NI,12929.88
RW_NL,6486.082
RW_NO,7086.146
RW_NP,6760.835
RW_NZ,13811.17
RW_OM,4201.122
RW_PK,6000.737
RW_PA,12201.33
RW_PE,11830.29
RW_PH,10168.1
RW_PG,12941.51
RW_PL,6090.479
RW_PR,10739.15
RW_PT,6047.361
RW_PY,9697.037
RW_PF,17866.86
RW_QA,3809.121
RW_RE,3469.342
SA_AW,12028.87
SA_AO,5207.322
SA_AL,3104.873
SA_AE,774.5853
SA_AR,12880.18
SA_AM,1741.738
SA_AG,11003.94
SA_AU,12782.14
SA_AT,3734.89
SA_AZ,1773.205
SA_BI,3644.848
SA_BE,4636.352
SA_BJ,5130.339
SA_BF,5264.117
SA_BD,4409.454
SA_BG,2938.574
SA_BH,425.2107
SA_BS,11857.8
SA_BA,3342.079
SA_BY,3623.12
SA_BZ,13329.91
SA_BO,13252.01
SA_BR,11404.51
SA_BB,11010.37
SA_BN,7585.283
SA_BT,4287.332
SA_BW,5939.41
SA_CF,3762.886
SA_CA,10655.83
SA_CH,4263.906
SA_CL,13957.64
SA_CI,5826.702
SA_CM,4427.029
SA_CG,4687.715
SA_CO,12951.61
SA_KM,4059.858
SA_CV,7365.578
SA_CR,13451.85
SA_KY,12585.81
SA_CY,1740.745
SA_CZ,3968.088
SA_DE,4498.257
SA_DJ,1501.71
SA_DK,4427.939
SA_DO,11647.46
SA_DZ,4358.675
SA_EC,13552.53
SA_EG,1645.602
SA_ES,4975.897
SA_EE,4231.98
SA_ET,1929.513
SA_FI,4291.096
SA_FJ,14995.86
SA_FR,4694.5
SA_FM,11828.06
SA_GA,4842.414
SA_GB,4957.345
SA_GE,1908.024
SA_GH,5444.958
SA_GN,6801.833
SA_GP,11056.23
SA_GM,6731.832
SA_GW,6695.508
SA_GQ,4682.892
SA_GR,2634.335
SA_GD,11267.34
SA_GT,13660.18
SA_GF,10702.79
SA_GY,11193.37
SA_HK,6813.409
SA_HN,13436.4
SA_HR,3618.651
SA_HT,11869.02
SA_HU,3525.037
SA_ID,7340.407
SA_IN,3053.153
SA_IE,5411.38
SA_IS,6536.563
SA_IT,3684.742
SA_JM,12292.83
SA_JO,1335.505
SA_JP,8701.922
SA_KZ,3439.756
SA_KE,3079.027
SA_KG,3253.181
SA_KH,6275.776
SA_KI,13570.86
SA_KR,7557.272
SA_KW,535.3964
SA_LA,5802.285
SA_LB,1497.719
SA_LR,6447.812
SA_LY,3390.508
SA_LC,11092.17
SA_LK,4038.69
SA_LS,6350.462
SA_LT,3780.692
SA_LU,4464.681
SA_LV,4028.847
SA_MO,6755.11
SA_MA,5246.646
SA_MD,2951.875
SA_MG,4844.022
SA_MV,3655.887
SA_MX,13895.68
SA_MK,3023.155
SA_ML,5887.468
SA_MT,3322.42
SA_MM,5189.874
SA_MN,5807.424
SA_MZ,5836.487
SA_MR,6487.874
SA_MQ,11070.51
SA_MU,5121.703
SA_MW,4522.324
SA_MY,6347.465
SA_NA,6155.351
SA_NC,13920.01
SA_NE,4836.929
SA_NG,5035.358
SA_NI,13499.76
SA_NL,4669.672
SA_NO,4804.221
SA_NP,3850.139
SA_NZ,14890.02
SA_OM,1210.401
SA_PK,2742.321
SA_PA,13109.75
SA_PE,13978.29
SA_PH,7772.693
SA_PG,11496.14
SA_PL,3763.121
SA_PR,11323.99
SA_PT,5433.479
SA_PY,12522.0
SA_PF,18164.03
SA_QA,485.6007
SA_RE,5152.732
SA_RW,3465.042
SN_AW,5688.13
SN_AO,4277.941
SN_AL,4656.532
SN_AE,7540.002
SN_AR,6994.295
SN_AM,6599.537
SN_AG,4749.499
SN_AU,17604.14
SN_AT,4854.112
SN_AZ,7056.658
SN_BI,5531.714
SN_BE,4479.534
SN_BJ,2367.096
SN_BF,1726.903
SN_BD,11103.29
SN_BG,4980.577
SN_BH,7142.911
SN_BS,6327.6
SN_BA,4702.106
SN_BY,5849.814
SN_BZ,7597.768
SN_BO,6562.185
SN_BR,5303.289
SN_BB,4553.155
SN_BN,14350.82
SN_BT,10892.87
SN_BW,6432.051
SN_CF,4112.797
SN_CA,6649.851
SN_CH,4272.894
SN_CL,7779.614
SN_CI,1799.45
SN_CM,3395.313
SN_CG,4172.231
SN_CO,6402.558
SN_KM,7306.168
SN_CV,651.838
SN_CR,7238.872
SN_KY,6789.555
SN_CY,5542.685
SN_CZ,4883.616
SN_DE,4643.462
SN_DJ,6558.917
SN_DK,5239.261
SN_DO,5581.046
SN_DZ,3195.369
SN_EC,6916.136
SN_EG,5254.847
SN_ES,3164.425
SN_EE,6054.251
SN_ET,6148.223
SN_FI,6113.44
SN_FJ,18296.15
SN_FR,4217.159
SN_FM,17588.85
SN_GA,3354.633
SN_GB,4384.146
SN_GE,6646.914
SN_GH,2136.648
SN_GN,599.892
SN_GP,4747.196
SN_GM,155.9527
SN_GW,364.4693
SN_GQ,3123.194
SN_GR,4804.474
SN_GD,4796.811
SN_GT,7828.413
SN_GF,3968.89
SN_GY,4531.024
SN_HK,13346.78
SN_HN,7491.269
SN_HR,4664.94
SN_HT,5849.023
SN_HU,4966.707
SN_ID,13866.99
SN_IN,9685.851
SN_IE,4418.309
SN_IS,5522.141
SN_IT,4179.284
SN_JM,6325.09
SN_JO,5724.919
SN_JP,13941.8
SN_KZ,9256.059
SN_KE,6233.92
SN_KG,9078.565
SN_KH,13041.37
SN_KI,17902.71
SN_KR,13142.53
SN_KW,6866.149
SN_LA,12525.47
SN_LB,5712.923
SN_LR,1177.844
SN_LY,3687.569
SN_LC,4687.746
SN_LK,10603.81
SN_LS,6871.116
SN_LT,5778.599
SN_LU,4442.112
SN_LV,5860.09
SN_MO,13295.73
SN_MA,2408.161
SN_MD,5581.496
SN_MG,8033.953
SN_MV,9998.322
SN_MX,8632.143
SN_MK,4812.491
SN_ML,1046.888
SN_MT,3964.138
SN_MM,11947.65
SN_MN,11159.77
SN_MZ,7053.584
SN_MR,422.2215
SN_MQ,4691.542
SN_MU,9064.877
SN_MW,6480.823
SN_MY,13042.01
SN_NA,5596.853
SN_NC,19089.93
SN_NE,2111.601
SN_NG,2460.883
SN_NI,7432.25
SN_NL,4641.092
SN_NO,5537.889
SN_NP,10475.66
SN_NZ,16536.42
SN_OM,7977.233
SN_PK,9173.662
SN_PA,6771.236
SN_PE,7212.147
SN_PH,14417.17
SN_PG,18260.4
SN_PL,5389.152
SN_PR,5196.469
SN_PT,2803.693
SN_PY,6222.839
SN_PF,14915.79
SN_QA,7241.494
SN_RE,8891.263
SN_RW,5550.081
SN_SA,6766.884
SN_SG,13332.97
SN_SB,19392.99
SN_SL,819.8657
SN_SK,4897.325
SN_SI,4593.892
SN_SE,5761.315
SN_SC,8320.501
SG_AW,18355.38
SG_AO,10104.83
SG_AL,9424.125
SG_AE,5904.872
SG_AR,15891.11
SG_AM,7366.046
SG_AG,17451.36
SG_AU,6301.786
SG_AT,9723.795
SG_AZ,6950.117
SG_BI,8307.686
SG_BE,10571.47
SG_BJ,11253.77
SG_BF,11671.08
SG_BD,2887.813
SG_BG,9147.756
SG_BH,6325.907
SG_BS,17096.49
SG_BA,9550.247
SG_BY,9009.899
SG_BZ,17550.76
SG_BO,18127.54
SG_BR,16000.61
SG_BB,17605.99
SG_BN,1300.326
SG_BT,3285.812
SG_BW,8860.04
SG_CF,9477.135
SG_CA,15022.44
SG_CH,10399.17
SG_CL,16402.79
SG_CI,11982.22
SG_CM,10266.38
SG_CG,9873.967
SG_CO,19364.4
SG_KM,6850.69
SG_CV,13965.09
SG_CR,18503.56
SG_KY,17672.63
SG_CY,8168.871
SG_CZ,9865.71
SG_DE,10380.27
SG_DJ,6796.827
SG_DK,9978.475
SG_DO,17724.34
SG_DZ,10894.61
SG_EC,19747.4
SG_EG,8273.529
SG_ES,11400.13
SG_EE,9278.952
SG_ET,7249.237
SG_FI,9277.475
SG_FJ,8432.802
SG_FR,10748.26
SG_FM,6067.876
SG_GA,10509.26
SG_GB,10868.94
SG_GE,7400.468
SG_GH,11564.1
SG_GN,13230.11
SG_GP,17541.41
SG_GM,13269.67
SG_GW,13189.06
SG_GQ,10568.26
SG_GR,9063.136
SG_GD,17854.95
SG_GT,17658.27
SG_GF,17296.85
SG_GY,17844.56
SG_HK,2587.967
SG_HN,17931.84
SG_HR,9750.297
SG_HT,17787.24
SG_HU,9520.76
SG_ID,886.1407
SG_IN,4154.034
SG_IE,11217.8
SG_IS,11529.23
SG_IT,10033.4
SG_JM,17890.16
SG_JO,7867.104
SG_JP,5326.388
SG_KZ,5379.919
SG_KE,7463.73
SG_KG,5469.13
SG_KH,1152.419
SG_KI,7710.654
SG_KR,4676.683
SG_KW,6676.22
SG_LA,1863.448
SG_LB,7948.206
SG_LR,12720.9
SG_LY,10008.34
SG_LC,17647.09
SG_LK,2734.159
SG_LS,8768.636
SG_LT,9165.174
SG_LU,10462.16
SG_LV,9276.854
SG_MO,2561.433
SG_MA,11828.8
SG_MD,8780.621
SG_MG,6552.243
SG_MV,3392.576
SG_MX,16623.59
SG_MK,9291.825
SG_ML,12350.7
SG_MT,9871.576
SG_MM,1919.541
SG_MN,5196.542
SG_MZ,8214.728
SG_MR,13103.87
SG_MQ,17608.86
SG_MU,5587.708
SG_MW,7900.075
SG_MY,315.5433
SG_NA,9737.883
SG_NC,7271.89
SG_NE,11255.28
SG_NG,11148.59
SG_NI,18169.0
SG_NL,10510.19
SG_NO,10066.16
SG_NP,3541.931
SG_NZ,8614.42
SG_OM,5469.016
SG_PK,4819.488
SG_PA,18835.83
SG_PE,18825.88
SG_PH,2396.775
SG_PG,4943.18
SG_PL,9417.306
SG_PR,17579.88
SG_PT,11896.52
SG_PY,16709.1
SG_PF,11818.9
SG_QA,6208.782
SG_RE,5813.501
SG_RW,8218.563
SG_SA,6654.987
SG_SB,6331.204
SG_SE,9653.847
SG_SC,5420.3
SB_AW,14562.64
SB_AO,15818.79
SB_AL,14760.26
SB_AE,12017.19
SB_AR,13668.22
SB_AM,12851.13
SB_AG,15437.81
SB_AU,2862.103
SB_AT,14542.1
SB_AZ,12395.39
SB_BI,14376.16
SB_BE,14915.82
SB_BJ,17523.52
SB_BF,18000.08
SB_BD,8412.413
SB_BG,14436.48
SB_BH,12402.16
SB_BS,13750.32
SB_BA,14704.52
SB_BY,13545.61
SB_BZ,12572.89
SB_BO,13999.36
SB_BR,15359.06
SB_BB,15700.58
SB_BN,5240.187
SB_BT,8600.773
SB_BW,13759.51
SB_CF,15727.07
SB_CA,13192.08
SB_CH,15120.2
SB_CL,12859.36
SB_CI,18205.39
SB_CM,16490.7
SB_CG,15833.99
SB_CO,13938.84
SB_KM,12644.87
